form	sentence_1	sentence_2	label
rand	Gennem arbejdet i randen af den opdyrkede natur fik mænd en særlig tilknytning til vildmarken	Dernæst ser hun et andet ansigt, en næsten skaldet isse med en rand af sort hår	1
rangere	Nordmændene har forstået at udnytte mulighederne for fiskeri så godt, at landet .. rangerer blandt verdens store fiskerinationer	de omplaceres til lavere rangerende jobs uden en større lønnedgang	1
ransage	Hans onkel sendte ham et ransagende smugblik	jeg bliver stående midt ude på gulvet og ransager min hjerne for at opfinde et samtaleemne	1
rask	han virkede ikke rask. Han var meget bleg og havde ret svært ved at tale	Alle mennesker, unge som gamle, raske som syge har krav på en menneskeværdig tilværelse, også hvis de bor på plejehjem	1
rationalist	jeg syntes det var mere logisk og rimeligt, med 18.årh.s rationalister at hævde, at Jesus var et menneske, blot af usædvanlig storhed og kraft	For rationalisten kan eksempelvis folk, der læser fantasy, ses som eskapister, der ser sig ude af stand til at ændre på deres forhold i den rationelle virkelighed	0
reception	Der stod en lille flok turister, også et par unge amerikanske piger med rygsække, og lod sig skrive ind ved receptionen	På fredag har SID inviteret til reception i SID-huset i anledning af at formanden Kjeld Christensen går ind i de glade tressere	0
redde	han hjalp til med at få sin kvæstede kammerat reddet i sikkerhed	Kun en hjertetransplantation kan redde Jane fra den dødelige hjertesygdom	1
regne	LO, DA og regeringen i fællesskab har regnet sig frem til en lønudvikling i udlandet på cirka fem procent om året	Man lyttede til min far. Han regnedes for en af de klogere	0
regnvåd	Sidste års besøg på campingpladsen faldt drastisk .. Det skyldtes den regnvåde sommer	hun sad og stirrede ud i den regnvåde have, hvor alt nu så frisk ud efter regnen	0
religion	de norsk-islandske litterære kilder, skjaldekvad og eddadigte, giver os et indblik i vikingetidens nordiske religion	vor grundlov garanterer jo alle ligeret til at praktisere deres religion efter eget valg	1
rente	Ved forsinket betaling af renter og afdrag kan kreditor forlange kapitalen indfriet	Der betales årligt over 10.000 kroner i renter på statens gæld for hver dansker	1
reproduktion	I klasserne hang nogle billige reproduktioner af nationale værker	barnet overgår fra den legende, mindre forpligtende måde at lave musik på til en mere bevidst tilegnelse med efterfølgende reproduktion	0
rest	Halvdelen af sovsen hældes over kødet, resten serveres til	En lungebetændelse i 1983 tappede den sidste rest af kræfter i arme og hænder	1
ridse	Ingen er interesseret i at få en fodgænger op på køleren. Det giver ridser i bilen	Hun ridsede i bordet med neglen. Rastløst. Hun kunne jo lave lektier nu. Eller gå ud	0
rig	han kunne være en af verdens rigeste skuespillere, men formuen er brugt til sprut, stoffer og biler	De gode tider skulle gøres bedre ved, at alle fik det bedre, og forskellen mellem rig og fattig blev mindre	1
rim	det er nu efter min mening en del af en sang, at der er rim	Frie vers, som ikke er bundet af de traditionelle regler for rim og rytme findes allerede i oldtidens poesi	1
rive	Så skulle der pyntes og fejes og vejen op til villaen skulle rives, mens Dannebrog skulle vaje	Der skulle graves køkkenhave, der skulle rives blade sammen	1
rolig	Hvis vejret var klart, og havet roligt, tog turen i robåd under en time	Han sætter sig roligt i stolen igen	1
rose	Haven var efterhånden helt tilgroet med kæmpe roser og masser af vilde blomster	chefen sparer ikke på roser til medarbejderne, som utrolig hurtigt og loyalt har ført omlægningen ud i livet	0
rulle	forskydningen i tyngdepunktet fik .. de nydannede iskolosser til at rulle langsomt rundt	Jeg bemærkede ingen søsyge personer om bord, uagtet færgen af og til rullede lidt	0
rulle	Den tonstunge kølevogn ruller stille og roligt vestpå ad Holbæk-motorvejen	en postbureauvogn er et rullende postkontor, koblet ind i DSBs nattog	1
rulle	Svin lå og rullede sig i støvet	Lidt efter ruller han om på siden og falder i søvn	1
rund	Husets indkørsel mundede ud i en rund gårdsplads med en rund græsplæne i midten	Solen viste sig et øjeblik, rund og månebleg	1
rundkreds	folk sad i rundkreds om et stearinlys og slog på bongotrommer, mens chillummen gik rundt	Vagterne dannede en rundkreds om den lille fange	1
russisk	han talte tysk med en stærk russisk accent	Når de russiske vælgere på onsdag sætter deres kryds, er det en stærk præsident de vælger	0
rydde	Det danske land blev ryddet for skov og opdyrket af trælle	På podiet er orkesteropstillingen delvis ryddet til side for at skaffe plads til et flygel omgivet af en gruppe sangere og en dirigent	0
ryg	Hun står foran vinduet med ryggen til stuen	Hun begyndte at gå hjemad med solen i ryggen	1
rygte	Han var klar over, at rygtet om hans tilbagekomst var ved at spredes	Men russerne ... de gik jo ikke i land på Sjælland, da de besatte Bornholm. Det var et falsk rygte, viste det sig	1
ryk	Edderkoppen bevæger sig med lynhurtige ryk hen til sit bytte	Det giver et ryk i båden, da vi rammer en stor klippeblok	1
ryste	jeg .. løfter ham en meter i vejret og ryster ham, så kinderne blafrer	Man finder nogle gode unge bier. Dem ryster man ned i en lille kasse	1
råd	Efter nytår bør du følge lægens råd og lade dig indlægge til en grundig undersøgelse	I vikingernes digte er der masser af gode råd om, at man ikke skal drikke for meget	1
rådden	Træværket var sikkert råddent og taget gammelt og mørt	Min sag er kommet op i Folketinget fordi så meget lugter råddent i behandlingen af den	0
råde	til sidst havde Jørgen taget sig sammen til at sige: Men bedstefar. Her er det mig, der råder!	man råder over liv og død. Er en slags gud	1
råde	Singapore bliver ofte fremhævet som stedet, hvor markedets frie kræfter råder	En tid endnu vil forvirringen råde	1
råglas	Imellem bruseområdet og toiletområdet står en flot skillevæg i tykt råglas	råglasset til perlerne blev hentet udefra	0
række	Steen Juul var med New Quick så sikker i opløbet, at han før målstregen triumferende kunne række armen i vejret	Hun rakte ud og pillede nogle vindruer af en klase på fadet	1
række	Langt inde i de kristnes rækker blev slagordet Gud er død virkelig en anstødssten	Den finske læge tog i første omgang en række blodprøver	0
række	Klaus er helt vild med, at vi skal række fingrene op alle sammen. Han siger, det ser flot ud, hvis inspektøren eller viceren pludselig skulle komme på besøg i klassen	Over hegnet kunne han, når han rakte sig på tæerne, se de mest fantastiske bær	0
røre	Jeg har aldrig rørt spiritus, ja jeg har ikke rørt en lys pilsner	Den primitive bøn, kravet, rørte ved noget tilsvarende dybt nede i ham	0
røre	Farsen kan røres nogle timer, før den skal bruges	Siden jeg gik økonomisk ned, har folk ikke villet røre ved mig. De er bange for at brænde fingrene	0
røre sig	stærke hænder greb om hans arme, så han ikke kunne røre sig	det var det dejligste vejr, der var ikke en vind, der rørte sig og solen skinnede	1
røv	Nå så mødes vi igen, det var da hyggeligt! -- Hold kæft, din røv!	Han er bare verdens største røv. Han har skræmt Dragør-vælgerforeningen til at stemme imod mig	1
sal	Jeg har i den senere tid fået åndenød og trykken i brystet, når jeg går op ad trapperne (vi bor på tredje sal	Gadedøren var heldigvis ulåst, og inde i opgangen fandt hun navnet på et skilt: L. Andersen, 2. sal	1
salon	Han hørte husets dørklokke kime, og lidt efter stod husholdersken, fru Jørgensen, i salonen foran ham	Connie med egen salon, som hedder Connie Coiffure, satser på smarte, kortklippede frisurer til sommer	0
sammenhæng	Almindeligvis er der en sammenhæng mellem social deroute og kriminalitet	De fleste har et liv, hvor de indgår i mange slags sammenhænge -- med familie, arbejde, fritidsaktiviteter, naboer o.s.v.	1
samtale	I sagsbehandlerens brev indkaldes jeg til en samtale	I serien Mænd har Anette Wolf nu en samtale med forfatteren Ib Michael	0
sandkasse	det er trist, at det danske folketing er blevet en sådan sandkasse, hvor man ikke beskæftiger sig med mere væsentlige anliggender for samfundet	Hanne på 5 år og Eva på 4 sidder i sandkassen, travlt optaget af at bruge sandforme og spande	0
satan	Hold nu din kæft og slap af, for satan!	den kloge og rare professor .. blev beskyldt for at være en reaktionær, fascistisk satan	0
sauvignon blanc	Kantareller skal have hvid eller rød bourgogne, artiskokker syrlig hvidvin som sauvignon blanc eller riesling	Vinen var en ny, blomsteragtig smagsoplevelse med en snert af hyldeblomst og ananaskirsebær, en sauvignon blanc fra New Zealand	1
selvstændighed	Kurderne i Irak har aldrig haft selvstændighed	Børnene skal først og fremmest opdrages til ansvarsfølelse, tolerance og selvstændighed	0
sende	vi sender en regning senere	Vi kan helt klart mærke, at børnechecken er sendt ud. Vores salg stiger med mellem 15 og 20 pct.	1
sex	De fleste af os tænker mere på sex og kærlighed, end vi giver udtryk for	Jeg kunne da godt forestille mig, at kvinder kunne finde på at købe sex som et ekstra krydderi på tilværelsen	0
side	Af uforklarlige årsager kørte han over i den forkerte side af vejen, og den modkørende bilists undvigemanøvre mislykkedes	det kan vi desværre ikke nå at gøre noget ved på denne side af jul	0
sige	jeg må sige at cyklisterne lever livet farligt	Søren Østergaard er næsten altid glad, når han selv skal sige det	1
sige	Far .. puster af alle kræfter. Han bliver rød i hovedet. Men saxofonen siger stadigvæk ikke noget	En dag hjemme i stuen sagde det knæk i knæet	1
sigte	Forslagets sigte er at højne den kunstneriske kvalitet	Vi må begynde forfra med et klart sigte for den undervisning, der skal gives i de forskellige fag	1
simpel	Sænketunnellen er en gammel, velkendt og simpel konstruktion	regningen for et simpelt olieskift nærmede sig tæt de syvhundrede kroner	1
sind	Dybt i dit sind er der millioner af små skuffer, hvor du gemmer alt, hvad der har gjort indtryk på dig	det var langt mere nærværende bekymringer, der optog hendes sind	1
sindslidende	hovedbygningen blev indrettet som hjem for hundrede sindslidende kvinder	En gruppe af Danmarks mest sårbare sindslidende lever under umenneskelige forhold	0
sjæl	Følsomme sjæle som Povl og jeg får i det daglige vores barndom genoplivet ved selv at have børn	Sognet bebos af 70 sjæle	1
skade	hagl har skadet vinstokkene i et 700 hektar stort område imellem Eguisheim og Colmar	Nikotin og koffein skader bl.a. nervesystemet og forstyrrer kredsløbet	1
skade	Branden skyldtes kortslutning og skaden på bygninger er opgjort til 1,6 mio. kroner	udslip af mikroorganismer .. kan forårsage alvorlige skader på det økologiske system	1
skaffe	Holstebro Kommune lægger sig nu ekstra i selen for at skaffe flere folk i arbejde	virksomheden forsøger at skaffe sig af med sin dårlige samvittighed ved at engagere en konsulent til den fyrede chef	0
skala	I dag dækker solbrillernes mode hele skalaen fra lavpris til millionærappel og fra tidløse stel til det glade vanvid!	Hun har røget i 25 år, og ryger stadig otte cigaretter om dagen. Derfor røg pilen også op i den røde ende af skalaen, der viser, at hun belaster sit hjerte	0
skammekrog	For SF er det et meget alvorligt problem, at demokratiet er sat i skammekrogen i unionstraktaten	men de var hårde, lærerne, ikke? -- ja, der skulle ikke meget til, det var jo både skammekrog, og det var svedere	0
skandale	Det forholder sig ofte sådan, at jo mere man graver i en skandale, jo mere skidt kommer der frem. Denne sag er ingen undtagelse	Hvis folk finder ud af det her, bliver der en forfærdelig skandale	0
skarp	Hun står et øjeblik og misser med øjnene mod gadens skarpe sollys	Sådan som det er nu i Danmark, med klar himmel, lidt skarp luft og på frostgrænsen -- ja, men så findes det ikke bedre	1
skat	Der var 5 poster, markeret med garn i forskellige farver, mellem vores have, hvor jagten begyndte, og skatten	Skatter på arbejde, opsparing og investering er mere skadelige end skatter på forbrug	0
ske	Det sker, han snupper sig en gin og tonic inden middagen	ind imellem sker der jo det forunderlige, at man løber ind i folk, der er klogere og smartere end en selv	1
skift	Planter overlever sjældent pludselige skift i vækstbetingelser	Minearbejderne arbejder fem dage om ugen i fire skift a hver seks timer	0
skifte	Han skiftede ustandselig job og boede ikke det samme sted i mere end et par måneder	Med en vippekontakt kan bilen skifte mellem el-drift og en benzindreven motor	1
skinne	Lyset fra gadelygterne skinnede ned på sneen	når han ler, skinner tænderne hvidt i hans let snavsede ansigt	0
skive	Instruktørens velkomst lød .. at en begynder bare skulle ramme skiven med halvdelen af sine skud	Ugens højdespringer er ENIGMA. Syv pladser : på hitlisten op til denne spændende skive	0
skjold	krigere i hjelme .. bærer sværd i højre hånd, skjold i venstre	Skjult bag skjolde og hjelme med visir lykkedes det betjentene at slippe ud, mens civile kolleger fik anholdt en af stenkasterne	1
sko	Hun skulle aldrig have lånt moderens nye sko, der var et nummer for små	Man træder .. ikke ind på templets grund med sko på	1
skolemester	nedsættelsen af Venstres udlændingeudvalg er et eksempel på at Venstres ledelse ikke udnævner sig selv til skolemestre, men tværtimod lader sig vejlede af Venstres græsrødder	I skolen havde hun været en opmærksom elev, skønt skeptisk over for mange af skolemesterens lærdomme	0
skramle	en håndfuld blanke tænger skramlede i et metalbækken	jeg kan .. høre, når de spiser inde ved siden af, sketøjet, der skramler mod tallerknerne	1
skride	kirkegårdsmuren er ved at skride ned	Sand og småsten skrider under deres fødder	1
skrige	Jakob fik sin 2. kighostevaccine. Han fik prikket i venstre skulder, og skreg i 15 sekunder	gartnerne .. de skreg og hylede på hjælp og støtte og så videre, de fik den bare ikke	0
skrive 'ind	Manuskript leveres helst indskrevet på diskette (HD) eller skrevet med dobbelt linieafstand	I dag stod jeg ekstra tidligt op, for jeg skulle skrive blækregning ind	1
skrubbe	Alle kvinder : på byggepladsen blev kaldt skrubber og da jeg gik og lavede loftet, blev jeg over-skrubbe	før i tiden kunne vi jo køre ned og få for tyve kroner skrubber, så fik man ti tolv stykker	0
skruehul	slå et lille hul med et søm i kabinettet gennem skruehullerne, så skruen lettere får fat i træet	naboens dør er efterhånden godt fyldt med skruehuller	0
skrælle	Hun skrællede kartofler og skar dem i skiver. Han stod bare og så ud ad køkkenvinduet	Ved hjælp af en rendegraver med bred skovl skrælledes et tyndt lag af mulden	0
skræppe	Hans begyndte straks at skræppe op, det var dog for galt, at Niels altid gjorde de bedste forretninger	Hvis du ikke vil tale ordentligt til mig, vil jeg slet ikke tale med dig! skræppede Dullen hysterisk	1
skud	Brandbilens forrude er gennemhullet af skud -- ni brandmænd er blevet dræbt af fjendtlige kugler	den står med et flot blomsterflor året igennem. Det skyldes, at den i væksthusene får et skud sølvthiosulfat	0
skue	Der er ca. 400 køer af rød, dansk malkerace på skuet her i Roskilde	Fra det runde værelse skuer man langt ud i landskabet, over sletten og frem til Morvan-bjergene	0
sky	Udenfor var der mørk og blæsende nat med drivende skyer	Branden sendte svære skyer af røg og sodpartikler op over byen	0
skyde	Appelsintræerne skyder ny skud, og det ny løv er meget lysere grønt end det gamle	jord kastes hen over en gren og den skyder påny	1
skæfte	Kristian tager sværdet. Det er tungt, men pragtfuldt, skæftet er formet som et kors og indlagt med ædelstene	Det ortopædiske skæfte og håndballe-støtten sikrer, at pistolen passer perfekt til skyttens hånd	1
skære	I takt med at opgaver skæres væk, skal personalet reduceres	På det tidspunkt vidste vi næsten præcist, hvordan en sikker 1. plads skulle skæres	0
slag	downbeat er de ofte betonede 1. og 3. slag i 4/4 takten	Hun var myrdet med et slag i hovedet med et stumpt instrument	0
slavearbejde	De nye herskere indførte .. tvangsarbejde (ofte ulønnet), som afrikanerne havde vanskeligt ved at skelne fra slavearbejde	får du lært alt det, der sådan er at lave, eller bliver du sat til slavearbejde?	0
slingre	Togvognene slingrer fra side til side .. så man virkelig af og til frygter, at toget snart kører af sporet	En cyklist, der starter, slingrer mere eller mindre	1
slutte	mange virksomheder må slutte overenskomster med op til en halv snes forskellige fagforbund	Der var også skuespillere, som Hitchcock sluttede et varmt venskab med	1
slå	En kreds af træer med kniplingsagtigt grenværk, af lette, fnuggede planter og af buske slår en cirkel omkring den sommerlige eng	Det er vigtigt, at papiret er ensartet fugtet, da det ellers vil slå folder	1
slå 'fast	Først må vi lige slå fast, at man ikke bliver træt af penicillin. Det er selve sygdommen, der giver trætheden	20 minutter før tid slog Skovlunde sejren fast med scoring til 2-0	0
slæbe	to officerer gik med slæbende sabler hen over torvet for enden af gaden	han holdt i halen af jakken, for at den ikke skulle slæbe gennem sneen	1
slør	Jorden dampede og sendte et slør af dis hen over det bakkede terræn	Mørket kom og lagde et slør over de hvide vægge	1
sløre	Når mennesket bliver gammelt sløres også dets syn	Han lugtede af øl og virkede påvirket, øjnene var slørede	1
sminke	selv om jeg er et kendt ansigt som Pjerrot, så er jeg helt anonym, når jeg tager sminken og den hvide dragt af	Fødevarer er sminket med ord som naturlig, light, gammeldags o.s.v.	0
smule	Osten smuldrede .. men han fangede den behændigt i tørklædet og førte smulerne til munden	godset er et museum, hvor besøgende kan se opsamlede smuler af et hverdagsliv, der forlængst er historie	0
smælde	Naboerne i opgangen hørte det kraftige pistolskud smælde højt	Deres sko smældede imod stengulvet	1
snabel	nogle elefanter .. stod og slyngede vandkaskader ud gennem snabelen	Bakterien findes i skovflåtens tarm og videreføres herfra gennem spytkirtlerne til flåtens snabel, som den suger blod med	0
snak	Mange års politisk snak om at gøre noget ved arbejdsløsheden skal nu afløses af konkret handling	så er der al den snak om, at Folketinget fraskriver sig sin selvstændighed	1
snakke	Kom nu far, råbte ungerne, hvorfor skal du altid stå og snakke med nogen, vi vil i vandet	De snakker sammen i bilen, mens hun holder ham i hånden	1
snuppe	Vi snupper Brøndbyerne i det allersidste opløbssving, siger Peter Nielsen, der allerede har .. udnævnt sin klub til dansk mester	vi havde vundet den match, hvis vi havde snuppet første sæt, så det var virkelig ærgerligt	1
spaghetti	Jeg smider spaghettien i, bøjer den ned under vandet med en gaffel, rører rundt og lader den koge i ti minutter	De tyggede og tyggede og da de var færdige med én spaghetti, tog de en til	1
sparekasse	Hvis du skal på en skolerejse, er det godt at have sparet penge op i forvejen. Gør det i din sparekasse	Klokken 15.30 trådte en maskeret mand ind i sparekassen. Han fægtede med en pistol og beordrede de fem medarbejdere og to kunder ned på gulvet	0
speciel	Der er ikke noget specielt romantisk ved medfødte sygdomme	Jeg er ikke nogen speciel virtuos hverken på klaver eller guitar	1
spids	De stod ude på spidsen af en mole	Howard skubbede brillerne på plads med spidsen af pegefingeren	1
spilleregel	De kan vinde både på de lodrette og på de vandrette rækker. De meget enkle spilleregler finder De på spillepladen	hun forstod .. at magten og indflydelsen kun var opnåelig, hvis hun kendte og brugte systemets spilleregler	0
spindelvævslys	I dag har de fleste lysestøbere spindelvævslys på hylderne i butikken	Anne Grethe Davidsen holder fast i egenproduktionen af dyppelys og spindelvævslys ? eller blondelys, som hun foretrækker at kalde dem, fordi det forbindes med noget pænt i modsætning til spindelvæv	1
spisning	han inviterede mig til spisning på et fint hotel -- men måtte afbestille dobbeltværelset	Man skal mimre på værdig vis -- før og efter spisningen af boghvedegrød	0
splittertosset	Jeg kan blive splittertosset af alle de oger i sproget i stedet for at	Det er dig, der er tosset, splittertosset! Det kan jeg svare på helt uden at tænke	0
sporstof	Rejer indeholder mineraler, som vi danskere får for lidt af, blandt andet det livsvigtige sporstof selen	Et svagt radioaktivt sporstof sprøjtes ind i blodet, således at et billede af et organ og dets funktion kan ses på edb-skærmen	0
springe	Hanky .. fik haren til at springe over markerne, som om den var jaget	Kom så, sagde han pludselig og sprang på hovedet i vandet	0
sprog	i løbet af en ganske almindelig dag snakker man fire europæiske sprog	Om det maritime sprog kan man fastslå, at kan man tale det og forstå det, er man halvvejs sømand	1
sprut	Hvad skal vi med guld og sølv -- bare vi har sprut og øl	De sidste stearinlys gik ud med små sprut	0
sprække	Malet og lakeret træ bør ikke vaskes, da malingen eller lakken let kan sprække eller løsne sig	denne tørre luft .. fik huden til at sprække omkring hans negle	1
spå	jeg håber da at vinde nogle kampe, men spå om min placering eller medalje, tør jeg slet ikke	Som barn var han blevet spået, at engang ville hans fødeby blive illumineret til hans ære	0
spænde	Hendes hår er strøget tilbage fra panden og samlet med et spænde	Guld- og sølvelastikkerne til bælter kan lukkes med et flot spænde og gøre en helt almindelig kjole festlig	1
spændkraft	Låsens ben bliver let skæve og mister derved den spændkraft, der er nødvendig for at sikre Iåsen	Han havde ikke sin faders spændkraft, men var et stadigt let bytte for tungsind og nedtrykthed, når noget gik ham imod	0
spærre	To pigecykler spærrer indkørslen, så har Maria nok en veninde på besøg	Vejen er spærret af bomme	1
squash	Gratinér de fyldte squash ca. 15 minutter ved 200 grader	Hvis man spiller mod en dygtigere spiller i squash, bliver man nærmest fejet ud af banen	0
stamme	Han stammer fra Sønderjylland -- har stadig charmerende sproglige reminiscenser derfra	Det ældste billede af Maria med barnet findes i Rom, det menes at stamme fra 200-tallet	1
stange	Holyfield stangede med hovedet, når de to boksere var i infight	De passede omhyggeligt på ikke at bande eller sværge ved søen, for så ville fiskene ikke bide på, eller lade sig stange	0
starthjælp	heldigvis har Citroën placeret et par ekstra poler i motorrummet, hvis bilen kræver starthjælp	Falck har haft travlt med at give starthjælp, lige siden det den 1. oktober 1990 blev påbudt at køre med lyset tændt døgnet rundt	1
station	bolden rammer Henrik Larsens fod som sidste station på vej ud over sidelinien	hun bad så mindeligt, om hun ikke måtte blive boende derhjemme, for et plejehjem var altid sidste station før døden	1
sted	den lille og den store hyler i kor, fordi mor ikke har fire arme og ikke kan være to steder på én gang	Danmark, hvor ligger det? -- Oppe nordpå et sted	1
stemning	Der er en stemning af det hektiske og depraverede liv i Cabaret over denne erindringsbogs første dele	Stearinlys er med til at skabe en stemning, alting bliver ligesom smukkere og varmere i den levende flammes skær	0
stifte	Pladerne limes på og stiftes fast. Afstanden mellem stifterne skal være 10 cm	Kan man være kvindelig leder og stifte familie samtidig? Ja, det mener jeg	0
stilling	Han var eneste ansøger til stillingen og fik den	Det massive pres på de irakiske stillinger i Kuwait vokser time for time	0
sting	Hendes mor havde lært hende at sy, men hun lavede altid stingene for store	stinget fuldendes, når overtrådsløkken strammes til	1
stiv	De lange, stive blade i toppen af domepalmerne raslede forfriskende i vinden	Hans bukser er stive af skidt	1
stjerneskud	Tennisspilleren Steffi Graf er trods sin unge alder en veteran, som skal passe på de 14-16-årige stjerneskud	Servér stjerneskud som forret eller som frokostret	0
stok	Hans evne til at skræve så vidt og hans vilje til at gøre det er det, der foruroliger den gamle stok af socialdemokrater	Snit det istandgjorte blomkålshoved i fire dele og skær den grove stok af	0
stopdans	Hallen genlød i går af glade barnestemmer og høje hvin, da der blev leget gummistøvlekast, konkurreret i kartoffelløb, danset stopdans og løbet sækkeløb	Koncerten slutter af med en stopdans, hvor børnene dør, hvis de danser videre, når musikerne holder inde	1
stor	Det kræver helt specielle evner at holde en så stor forsamlings opmærksomhed fanget	jeg er kasserer i et stort firma	1
strategi	Miljøkommissionen skal i 1987 komme med et oplæg til FNs generalforsamling om en strategi for de kommende års udvikling	Den foreløbige strategi er at samle alle de afskedigede og informere om eksisterende støtteforanstaltninger	0
struktur	Hos ældre ændrer øjenlinsens struktur sig og bliver tættere, og herved kan opfattelsen af farver ændres	Året var præget af ændringer i virksomhedens struktur samt en modernisering af teknologien	1
stum	hun havde næsten været stum hele aftenen og svarede kun med enstavelsesord, når han spurgte hende om noget	Madsen var .. stum som en østers. Ham fik man aldrig noget ud af	1
stykke	Jeg brækkede et stykke af mit franskbrød	Ved syltetøj forstås hele bær eller frugter eller stykker af frugter i en sukker-saftlage	1
stykke	De 380 ansatte slagtede og bearbejdede dagligt 200 stykker kvæg og 500 svin	Hvad kan jeg gøre mod mine rynker? Jeg er en pige på 23 år og har et par stykker i panden	1
styre	bilen kan bogstaveligt talt styres med en lillefinger	Syssen sidder bagest på kælken og styrer med en styrestang	1
stå	Opvæksten i præstegården på Djursland stod for ham som indbegrebet af tryghed og en gennemgribende orden	Rædselen stod malet i hendes blege ansigt	1
stærk	Jeg nærer et stærkt håb om, at vi kan leve med vore forskellige opfattelser og lære at blive tolerante	Dysten for de stærke mænd plejer at samle et stort publikum omkring havnebassinet i Sønderhavnen	0
støjværn	I forbindelse med en ny udstykning på Vestervænget i Tvingstrup er der fremkommet ønske om etablering af støjværn for at begrænse støjen fra gennemkørende tog	Skoven vil danne en slags støjværn mod omfartsvejen, som med tiden skal etableres mellem Rønnebæk og Rønnebæksholm	1
støjværn	Et støjværn af kæmpe dimensioner skal sikre, at beboerne i Sanddal kan sove om natten, hvis der anlægges en trailerterminal i den nuværende lystbådehavn	Beboerne i det sociale boligbyggeri fra 1950 har i 22 år forgæves bedt myndighederne om et støjværn	1
størrelse	Opgavens størrelse afhænger af, hvor mange medlemmer gruppen har	Det er svært at få indtryk af den egentlige størrelse af Tunguskabegivenheden : et kometnedslag	1
størrelse	Den lille størrelse ved nabobordet fik straks en høj stol, og der blev lavet særlig børnemenu	Bluserne sys efter diagram og er i størrelse medium (= str. 38/40	0
størst	Det er af den største vigtighed, at vi får talt sammen i aften	hun havde i lange perioder det største mas med i det hele taget at få sin mand til at stå ud af sengen	1
støtte	lægen vil også kunne støtte og vejlede dig, hvis du er kommet ud i et alkoholmisbrug	Nationalbanken måtte støtte kronen med salg af valuta fra valutareserven	1
sukkerbold	Hele kampen igennem tryllede Fredrik Winsnes og lagde den ene sukkerbold efter den anden til sine holdkammerater	efter elegant at have sat en modstander af ved banens midte løb Ronaldinho direkte mod Japans mål, hvor han lagde en sukkerbold for fødderne af Robinho	1
sundhedsperson	Når der videregives helbredsoplysninger til andre formål end patientbehandling, skal patientens samtykke dokumenteres over for sundhedspersonen	Som autoriserede sundhedspersoner på lige fod med læger og sygeplejersker har fysioterapeuter ofte en væsentlig del af ansvaret for et forløb	1
svaghed	hvem kender ikke til den svaghed og fejhed, der får én til at gå med på noget, man ikke vil	Hvis der på grund af vedvarende sygdom eller svaghed er brug for praktisk bistand til at klare den daglige husførelse, kan der ydes hjælp hertil	0
svalehale	unge engelskmænd med Eton-udtale og letpåklædte påhæng slog hjemmevant med svalehalerne og bestilte Veuve Cliquot i stride strømme	I den tropiske varme i Gavnøs Sommerfugleland flagrer svalehaler mellem blomstrende bougainvillea og nerie	0
svingning	Trommehinden sættes i svingninger af de indkommende lydbølger	Tonehøjden eller frekvensen angives i Hertz (Hz), dvs. antal svingninger pr. sekund	1
svuppe	Åge er svuppet ned efter et par svale morgenbajere	I disse skumringstimer lyder musikken igen, og propperne svupper op af hvidvinsflaskerne	0
sværte	du er garanteret en af den slags, der vil sværte mit navn til i aviserne	Når linoleumssnittet (klicheen) er indvalset med sværte, lægges trykpapiret oven på	0
svømme	Man måtte ikke svømme ud på det dybe, når man var alene, havde Kristoffer lært	Fiskene svømmede i det store akvarium	1
sy	I mænd er da nogle stakler. I kan ikke engang sy en knap i jeres egne bukser	De nyeste symaskiner kan kobles til en computer, så man kan programmere de sting, man vil sy	1
sylte	Af sin mor har hun lært at sylte asier og har gjort det lige siden så godt som hvert år	Hæld sylten i en form, læg let pres på og sæt sylten koldt, helst til næste dag	0
sympatisere	en del godsejere sympatiserede med nazismen	Han fandt venner overalt. Også blandt mennesker, han ikke sympatiserede med	1
syn	Hvem af parterne, der har ret, er nu ved at blive afgjort ved syn og skøn af en opmand	Gør så meget som muligt selv i lejligheden. Og få derefter et uvildigt syn og skøn på ved afleveringen	1
synes	En verden er styrtet sammen for os. Tilværelsen synes uden mening	Han har et rygte, der får Casanova til at synes som en munk	1
synge	For en fynbo er det umuligt at virke afvisende, når han synger på klingende fynsk	De mindste børn raslede småpenge ind og sang Boller op og boller ned ...	0
synke	Olie dannes af dyre- og planterester, som er sunket ned på bunden af et hav eller en sø	Begge piger stivnede i deres bevægelse og lod bestikket synke ned på tallerknen	1
sæd	Kunstig befrugtning ved hjælp af sæddonor eller med sæd fra ægtemanden har hjulpet tusinder af danske par ud af barnløsheden	Sildene samler sig i store flokke. Når hannerne har gydt lidt sæd over grus og sten, lægger hunnerne æggene i et tæppe	1
sæde	Ryglænet er udført i mahogni, sædet betrukket med bomuldsvelour	Hjernen er .. sæde for alle informationer vi modtager gennem sanserne fra den ydre verden	0
sælge	Købte Hong Kong-telefoner for 20 kroner stykket og solgte dem for 200	Pighaj sælges ofte under navnet kongeål hos fiskehandleren	1
sænke	den helt centrale Molotov-Ribbentrop-pagt .. sænkede mørket over de dengang selvstændige småstater	de tre mænd gravede hullet færdigt og sænkede kisten ned	0
sød	Den snart 20-årige sangerinde er stadig den søde, charmerende og smilende pige, der har bevaret fornuften og jordforbindelsen trods sin succes	Den lille hvalp var sød, hun var lige ved at sige: Lad mig få den!	1
