form	sentence_1	sentence_2	label
terrorisme	den store Blekingegade-sag viste, at den palæstinensiske terrorisme også havde sine kriminelle tilhængere i Danmark	Spanien er ikke blot turistghettoens rædsler og bureaukratisk terrorisme	0
terrorist	Otte terrorister skød brutalt to betjente ihjel og sårede en tredje	De overhaler indenom. De kører lige op i din bagsmæk. De giver dig det lange lys, fordi du ikke kommer op på 140 km/t inden for de første ni sekunder .. Det er asfaltens terrorister	0
tid	kun 2 min. før tid bankede Henrik Madsen bolden i mål til resultatet 3-2	efter de første halvtreds meter var hun næstsidst, men kom altså ind og vandt sit heat og er altså i finalen på fjerdebedste tid	0
tid	han har sådan nogle forfærdelig dårlige tænder, og vi kan ikke drive ham til tandlægen. Han siger, at de skal holde hans tid ud	Kraterne stammer sandsynligvis fra tiden efter solsystemets dannelse, hvor planeterne blev bombarderet med løse klippeblokke	1
tid	jeg har venner fra min tid i Alexandria. De vil ikke have noget imod at huse dig	Han var selv sygeligt præcis og blev rasende, hvis hans medhjælpere ikke var der til tiden	1
tid	I lang tid sad de uden at sige noget. Man hørte kun ildens knitren og små sprut og vinden, der hylede og tudede udenfor	Er der noget galt? Hvorfor kommer De her på denne tid af døgnet?	1
tid	jeg synes, at De skal henvende Dem på socialforvaltningen og få en tid hos en sagsbehandler	Selv om kampen ikke gik tiden ud, nåede de to boksere at uddele flere slag, end andre når i en hel karriere	0
tid	der var langt fra tid nok til at komme grundigt rundt om de mange emner	Tidligere gik jeg også til fodbold. Men jeg holdt op igen, for jeg syntes det tog al min tid	1
tidevandsbølge	Skælvet målte 5,2 på Richter-skalaen, men der var ikke ventet nogen tidevandsbølger oven på rystelserne	Vi befinder os i tidevandsbølgerne af den amerikanske kultur der stryger hen over kloden	0
tidsplan	Vær rede til løbende at revidere din tidsplan – både hvis du kommer foran og bagud	Romanen foregår på to tidsplaner	0
tidspunkt	Skolen har på nuværende tidspunkt lidt over 300 børn	Det var det helt rigtige tidspunkt, vi fik udlignet på. De andre er demoraliseret	1
tigge	Jeg er træt af, at mine penge forsvinder, at du tigger stesolider, at du overbrækker mit badeværelse	I de næste 14 dage tiggede jeg Gitte om at komme til fornuft	0
tilbageholde	I visse situationer med gæld til det offentlige kan arbejdsgivere tilbageholde op til 15 procent af lønnen	jeg kunne ikke tilbageholde min fryd over det smukke vue	1
tilbagekalde	Generelt om godkendelserne gælder .. at de kan tilbagekaldes, hvis det skønnes nødvendigt	Co. vil tilbagekalde 181.984 VW-modeller på grund af frygt for fejl i bilernes varmevekslere	0
tilbagevise	Alle beskyldninger tilbagevises af regeringen	hvilke midler skulle jeg tage i brug for at tilbagevise ham?	0
tilbede	Du må ikke have nogen fremmed gud, du må ikke tilbede en anden gud	hun faktisk tilbeder ham	0
tilbringe	Hele min barndom tilbragte jeg på skiftende institutioner	Vi tilbragte aftenen med at drikke kaffe og snakke	0
tilbud	Hun ser jo de åndelige tilbud som et tag-selv bord, hvor .. kristendommen ikke udelukker det astrologiske	han havde kørt mig hjem og taget imod mit tilbud om en kop kaffe	0
tilbyde	Et ægtepar på Ringstedkanten har tilbudt at adoptere Louis	Slagteren kunne godt ønske sig flere kunder i butikken her sidst på måneden og tilbyder oksehaler til 30 kr. pr. kg	0
tilbyde	Da jeg blev tilbudt stillingen som landstræner syntes jeg, at det var en utrolig tillid man viste mig	minsandten om ikke hun tilbød mig en kop eftermiddagskaffe ovre hos hende!	1
tilbøjelig	Du er sikkert tilbøjelig til at bruge for mange penge, måske er det julegaverne, du er for ødsel med	Gevalia kaffe bliver .. ikke så let bitter, som mørkere ristet kaffe kan være tilbøjelig til	0
tilbøjelighed	En roman som Bølgeslag, der foregår i et fiskermiljø, er endnu et eksempel på hans tilbøjelighed for havet	vi ved, at der er en vis familiær tilbøjelighed til udvikling af brystkræft	0
tilegne sig	Enhver seriøst arbejdende musiker må tilegne sig større eller mindre dele af musikteorien	Disse frimærker, har vi hørt fra pålidelige kilder, tilegner han sig på suspekte steder i Christiania	0
tilegnelse	Det er den historie, det afsluttende bind handler om – først og fremmest Ptolemæos tilegnelse af kornkammeret Ægypten	Da han i 1817 udsendte en bog om malerkunstens historie i Italien, skrev han en tilegnelse til fangen på St. Helena : Napoleon	0
tilfældig	Det var i tidens løb blevet til ikke så få tilfældige bekendtskaber, men ingen af længere varighed	Nogle havde vi truffet aftale med i forvejen, og andre mødte vi tilfældigt	1
tilgang	vi er det blad herhjemme, der har størst tilgang af nye læsere	Pladsen var ingen passende pompøs tilgang til paladset, og derfor havde kejseren ladet husene rive ned	0
tilkende	Man skal imidlertid heller ikke tilkende projektet for stor betydning, endsige tro på at det kan lykkes	Da moderen fortsætter med alene at have forældremyndigheden, vil hun også få tilkendt lejligheden	0
tilkendegivelse	valget i 1943 blev en magtfuld tilkendegivelse af, hvor dybt sammenholdet mod det nazistiske herrevælde bundede i det danske folk	Foreligger der ikke mundtlig eller skriftlig tilkendegivelse, må der kun udtages organer, hvis de nærmeste pårørende giver samtykke	0
tillade	det er tilladt at klappe med begge hænder, med begge hænder høres det bedre, tak ska De have	Det er ikke tilladt at anbringe cykler op ad husmuren. Det står i husordenen	0
tilladelse	Mange virksomheder har søgt levnedsmiddelstyrelsen om tilladelse til at benytte gensplejsede mikroorganismer i deres produktion	SAS har fået lov til at købe 40 pct. aktier i British Caledonian – men luftfartsmyndighedernes tilladelse mangler stadig	0
tillægge	Columbus er .. blevet tillagt mytomaniske træk	det foreslås at tillægge den samlede kommunalbestyrelse kompetencen til at fastsætte prisen for de kommunale serviceydelser	0
tilpas	Hun følte sig underlig tilpas, når hun tænkte på aftenens oplevelser. Lidt forskrækket, og samtidig fri og let i hele kroppen	hans liv skal ligge i faste rammer, før han føler sig tilpas	0
tilpasning	Socialisationen handler dybest set om individets tilpasning eller manglende tilpasning til samfundslivet	ergonomi er læren om tilpasning af arbejdsredskaber og arbejdsforhold til de menneskelige krav	0
tilpasse	Længden af sidestykkerne tilpasses, så de overlapper for- og bagstykke	Regeringen overvejer at tilpasse det danske skattesystem til de øvrige EF-landes	1
tilpasse	Egentlig er det ikke særlig svært at blive flyttet fra land til land. Man lærer at tilpasse sig som en kamæleon	Anorektikeren har .. som barn typisk været artig og tilpasset og har derved undgået konflikter med forældrene	1
tilskud	Gerimax indeholder også det daglige tilskud af nødvendige vitaminer og mineraler, blandt andet magnesium, selen og krom	trappetårnene er et forfriskende arkitektonisk tilskud til det eksisterende byggeri	0
tilskuer	I de resterende 70 minutter måtte de godt 5500 tilskuere på Brøndby Stadion kigge langt efter yderligere scoringer	Grædende var hun tilskuer til, at hendes mor blev kørt på hospitalet	0
tilslutte sig	Regeringen kan tilslutte sig, at der er behov for at overveje en stramning	Må jeg tilslutte mig de mange, der siger: Spar på Skejby og lad de små hospitaler få midler nok	1
tilsløre	Den sort-hvide tegning i fjerdragten tilslører fuglens omrids	Ingen andre end prinsessens mand måtte se hende, derfor var hun tæt tilsløret	0
tilspidse	I området ud for bopladsen .. har stået hundredvis af tynde, tilspidsede hasselkæppe	Mine udtalelser .. fremtrådte en anelse mere tilspidset, end jeg selv bryder mig om	0
tilstand	Fordi tvivlen i den grad nagede, begyndte jeg – først tilfældigt og siden i en tilstand af stigende ophidselse – at blade i de mange skriftpakker	I Danmark er vi tæt på en demokratisk tilstand, som er meget human, og som giver en stor tryghed for den enkelte	1
tilsyn	Hvis tilsynet havde levet op til sit ansvar, så var virksomheden bragt i overensstemmelse med sin miljøgodkendelse	Som sundhedsplejersker har vi tilsyn af børn indtil skolegangen	0
tilsøle	Ofret, der var fuldstændig tilsølet i blod, blev i ambulance bragt til hospitalet	sjældent havde en forening prøvet at tilsøle et medlem, som det her var tilfældet	0
tiltale	hvordan skulle jeg tiltale hende? Skulle jeg forsøge på mit mangelfulde svensk, eller ville hun sætte pris på dansk	Tyskere i almindelighed forventer at blive tiltalt med De	1
tiltale	Den korrekte tiltale er statsministeren, ikke Poul Schlüter	ægteparret blev først suspenderet og siden tiltalt for underslæb og mandatsvig	0
tilvalg	P1 vil blive mindre ydmyg i fremtiden og vil fremstå som et tilvalg – ikke en nødløsning, fordi tv er noget bras	studerende med engelsk som tilvalg	0
time	Far var lærer på Vibenshus kommuneskole, og han havde timer i dansk og litteratur i aftenskolen	Den livlige, morsomme og bevægende forestilling gav nogle herlige timer i teatret	0
time	afskedens time er kommet	Hun havde ventet i en time, før hun blev kaldt ind i konsultationen	0
timeplan	Studiekredse kan etableres uden for timeplanen i indtil 20 timer pr. emne i løbet af et undervisningsår	efter det store gennembrud i går udtrykte begge parter stor optimisme med hensyn til at overholde timeplanen	0
timeshare	I dag ser vi på timeshare, som er en ny måde at holde ferie på. Populært sagt holder man ferie på deltid	Hvad kommer jeg til at betale for en timeshare i La Santa?	0
tin	Hvor befalingsmændene spiste på tin og fajance, måtte de menige klare sig med træ	Ca. 3000 f.Kr. lærte man på Balkanhalvøen at blande tin i kobberet og fik herved et hårdere metal, bronze	0
ting	Der er vigtigere ting i livet end at tænke på sig selv	Ugens råd: Tag tingene, som de kommer	1
ting	Jeg bestemte mig til at tage ind i lejligheden og hente nogle ting, tøj og toiletsager og den slags	Jeg har skrevet flere af mine bedste ting på hotelværelser og fået mine bedste ideer på hotelværelser	0
tip	Tyven blev .. hurtigt opsporet af politiet i Esbjerg, som havde fået et nyttigt tip fra kollegerne på Fyn	desuden frøs navnlig hendes næse, hvor der yderst på tippen sad en vanddråbe	0
tippe	Omsorg skal man ikke kimse ad, men når det tipper over til bekymringer, så bliver det nagende og tyngende	Det er .. helt tilfældigt, hvornår jeg tipper	0
tissemand	Så tørrer man hænderne, lægger de obligatoriske 2 kr. i tissemandens skål, afleverer et diskret nik til farvel og stiger atter op til overfladen	Dillermand, grinede Hubert og trak sig henrykt i sin lille tissemand	0
titel	Munksgaard har gennem flere år højnet antallet af populærvidenskabelige titler	i Marokko har kongens hustru ikke titel af dronning	0
tiår	70erne var det tiår, hvor der i Norden blev foretaget mange arbejdsmiljøundersøgelser	Langt størstedelen af Pleyels talrige kompositioner blev til i tiåret ca. 1785-95	1
tjene	De europæiske bureaukrater trænger .. til én over snuden, for de har komplet mistet jordforbindelsen med det Europa, de er sat til at tjene	folk forsøger jo på alle områder at tjene deres egen interesse	0
tjene	Jeg vil ikke oplyse, hvor mange procent boghandleren tjener på at sælge Lademanns leksikon	Med fredagens semifinalesejr .. har danskeren indtil videre tjent omkring 100 ATP-bonuspoint	1
tjeneste	særligt kvalificerede inden for konkrete områder skal kunne hentes ind i tjenesten udefra	Eksporten af tjenester kan også efterhånden måle sig med eksporten af industrivarer	0
tjære	solen bager på skuret, så tjæren på taget bliver boblende sort og klistret	Når røgen kommer ned i lungerne, sætter en del af tjæren sig her. Tjæren kan fremkalde lungekræft	0
tobak	Alkohol og tobak kan gensidigt forstærke hinandens kræftfremkaldende virkning	Man prøver at gøre planter som tobak, soyabønner .. og kartofler modstandsdygtige over for en bestemt type af ukrudtsmiddel	0
toggang	Vi aftaler at skiftes til at sidde i kupéen og stå i toggangen	På grund af S-togs-uheld ved Dybbølsbro Station er toggangen indstillet mellem Valby og Københavns Hovedbanegård	0
told	Uvisheden, sulten og kulden tog sin told, og 51 danske jøder døde i det halvandet år opholdet varede	Når et land lægger told på de varer, som kommer fra udlandet, er det for at tjene penge og for at beskytte produktionen af landets egne varer	1
told	ved et rutine-eftersyn i tolden blev der fundet 31,6 kilo af planten kath i mandens bagage	Båden, med det løse tilbehør, årer, tolde, bundbrædder og øsekar, kunne bådebyggeren bygge på en uge til fjorten dage	0
toldkontrol	han blev anholdt i toldkontrollen	Han blev fældet af toldkontrollen i lufthavnen, udelukkende på en mistanke til hans lidt for kraftige og uformelige overkrop	1
tolerance	En anden egenskab ved bakterier .. der anvendes til klassifikation er deres afhængighed af eller tolerance over for ilt	Hjælpsomhed, tolerance, ansvarlighed, det er egenskaber, vi gerne vil kendes på	0
tomrum	Centralasien var et tomrum mellem briternes Indien og russernes Sibirien	Bryan Adams udfyldte det tomrum, der var blevet i programmet, efter at Sinead OConnor måtte aflyse i sidste øjeblik	1
tomrum	Mamas død har skabt et stort tomrum. Hun var den, der holdt sammen på familien	Hjernescanning viser skaden. Hjernen skrumper bogstaveligt talt ind. En væske, her i sort, fylder tomrummet ud	0
tone	Få svingninger pr. sekund giver en dyb tone, mens mange svingninger giver en høj tone	mal skabet hvidt og giv lågerne en blå tone f.eks. 113-1 fra Flügger	0
tone 'ud	nyhedsudsendelsen var forbi – og den sædvanlige jingle tonede ud samtidig med at speakeren pakkede sine papirer sammen	Den optimistiske og revolutionære idé om, at man selv kunne ændre verden og ophæve fremmedgørelsen ved at skabe nye livssammenhænge, tonede ud	0
tonefald	Nej, er det dig Emma, sagde hun i et meget overrasket tonefald	Novellerne er slet ikke ens, der skiftes tonefald adskillige gange undervejs	0
tonic	Kosmetologen kunne love Vibeke, at hendes hud ville få det meget bedre, hvis hun for fremtiden bruger rensemælk og tonic	Skænk hvid portvin i et stort vinglas og kom isterninger i. Fyld op med iskold tonic og server med et par stilke citronmelisse	0
top	Elton John fejrede nytår på toppen af hitlisten	så er toppen af dumhed vist også nået	1
top	han prøvede .. at spille top og slå på en lille snurretop med en pisk, så den blev ved at dreje	Han snurrede omkring som en top	1
tophold	Grenå IFs jyllandsseriehold i fodbold .. får den tvivlsomme fornøjelse at skulle spille mod seriens tophold, Aså på udebane	Vi skal begge bruge to point, hvis vi fortsat vil hænge på lige efter topholdene	0
topmodel	fotomodellen Gitte Nielsen, som p.t. er topmodel i New York, står foran skilsmisse	Mitsubishis topmodel Sigma er noget af det ypperste, japanerne har frembragt inden for bilindustrien	0
topscorer	Valgets topscorer blev Atassuts Otto Stenholdt med 1996 stemmer med landsstyreformand Jonathan Motzfeldt på andenpladsen med 1486 stemmer	utroskab bliver betragtet som topscoreren blandt årsager til, at et godt samliv ødelægges	1
topstykke	Både håndtag, skaftknop og topstykke er rigt besat med taffelslebne diamanter	Både motorblok og topstykke er støbt i aluminium	0
tordne	Back To Back tordnede i sidste uge direkte ind på hitlistens sjetteplads	store, tunge dråber plaskede ned fra november-himlen, som kort forinden havde været skyfri. Det tordnede i det fjerne	0
torn	larverne har rækker af grenede torne langs ryg og sider	Der var bare det besværlige ved roserne, at tornene sad på de lange grene og stak, hvis man ikke var forsigtig	0
tornado	Kineserne er blevet blæst ganske omkuld af den veltalende tornado fra Den frie Verden og hans utvungne facon	Diameteren kan være ganske lille i en tornado, et par hundrede kilometer i en orkan	0
torv	på grund af et skydevindue strækker Citytorvet sig helt ind i butikken, og duften af frisk brød breder sig uhindret ud til torvet	De skrår atter over torvet, og Selene bemærker, at de tre mænd, der sad på bænken under kastanjetræet, er forsvundet	0
tosset	Man er da også godt tosset at tage sydpå i sådan en hede	du behøver jo ikke at være tosset for at være der : i forsvaret, men det hjælper	0
total	Den samme terning er kastet igen. Det antal øjne der nu vises bliver også adderet til totalen	Den lille urviser er gledet lidt forbi totallet, den store lidt forbi tretallet	0
totalbillede	I kan f.eks. zoome ind fra et totalbillede af en havn til et nærbillede af fyrtårnet på den ene havnemole	Hans anfægtelser og hans anskuelser i kriseårene fortjener en uddybning, fordi de i totalbillede udtrykker den æstetik, han aldrig formulerede samlet	0
toårig	Sladderen tog for alvor fart, da hun blev separeret, og eksmanden flygtede til Pakistan med deres toårige datter	Gitte er en af de få danskere, der har gennemført den toårige uddannelse	0
tradition	Der er ingen brutal vold i denne film, den er mere lavet i Hitchcocks tradition	Julen er hjerternes tid og traditionernes	0
tradition	Middelalderens store fortælling bar på sandheden om slægten, traditionen og Gud	Der er jo i Danmark en god tradition for, at lønfastsættelse klares af arbejdsmarkedets parter	0
traditionel	Aftenposten anslår prisen på et ordentligt, traditionelt japansk bryllup til et par hundrede tusinde kroner	Mange mente den gang at Holger K. Nielsen var for bleg og traditionel i sine holdninger	0
trafik	Der er så mange biler, der skal ned på motorvejen, at trafikken faktisk går helt i stå	25 pct. af al elektronisk trafik på internettet er porno i alle mulige varianter	0
tragedie	det er en tragedie for et barn at miste sine forældre	Shakespeares tragedie om Kong Lear ender forfærdeligt. Cordelia henrettes af sine søstre og svogre, og Kong Lear dør, da hans hjerte brister af sorg	0
tragt	Tæppet gik atter op. Ud af en grammofons enorme tragt lød orkestermusik	Fiskerne .. hælder fangsten ned i en stor tragt, hvorfra fiskene i en lind strøm løber ad et bånd ind i et af Danas laboratorier	0
traktat	Var de ensomme og ulykkelige talte hun til dem om Jesus, gav dem traktater med adressen til evangelieforsamlingen	EF-Domstolen skal sikre, at traktaterne og de vedtagne EF-regler overholdes	0
tranebær	Grønthandleren har friske tranebær nu. De importeres fra efterårsmånederne og vinteren over, hovedsagelig fra USA	Plant tyttebær, tranebær og blåbær, og pynt eventuelt bedet yderligere op med lyng	0
trang	først på aftenen blev jeg overfaldet af en frygtelig trang til kager .. og gik til bageren	Man må aldrig sidde afføringssignalet overhørig, men straks søge wc, når trangen melder sig	1
trange kår	Der har i mange år lydt kritiske røster i forbindelse med de trange kår en del af dyrene i Zoo må leve under	Elevrepræsentanterne har ikke stemmeret i skolenævn og kommission .. På den måde har elevdemokratiet trange kår	0
transfer	Prisen inkluderer flytransport med SAS Kbh/Lyon/Kbh, alle transfers, indkvartering i dobbeltværelse ..	Ifølge tyrkiske pressekilder skal Trabzonspor være parat til at betale Brøndby en transfer, der ligger i nærheden af de tre mill. kr.	0
transit	Det vil være en smal sag at lande ét sted i EF og i transitten skifte til et Kastrup-fly	Debatten .. om bl.a. elforbindelsen fra Sjælland/Lolland-Falster til Tyskland har aktualiseret debatten om eludveksling og transit af el over landegrænserne	0
transparent	Jeg går lige efter orkesteret sammen med de andre talere. Så kommer den store transparent .. Danmark for HELE folket står der	Vindspejlet er specielt coatet med en transparent film, som får islag til at forsvinde på ydersiden, og hindrer dugdannelse på indersiden	0
transportør	På dyreceller kan man bruge forskellige virus som transportør af fremmede gener	Enhver privat transportør kan aflevere sit containergods på alle større stationer	0
trapez	Inger er altid ved at tisse i bukserne, når de kaster sig fra trapez til trapez højt deroppe i luften	Inddel firkanterne i kvadrater, rektangler, trapezer, parallelogrammer og romber	0
trappe	Jens og en anden tog trappen og den gamle og jeg elevatoren	Der lugtede af kål på trappen	0
trappe 'ned	I løbet af knap tre uger blev jeg trappet ned fra ca. 200 mg Librium daglig til ingenting	Jeg har over nogle måneder trappet rygningen ned, hvorpå jeg har holdt helt op	0
travl	Løb er en glad idræt, der kan dyrkes overalt, alene eller sammen med andre og er let at indpasse i en travl hverdag	når der var travlt, måtte de hjælpe hinanden	1
travl	selv om hun i mange år har været en travl skuespiller på Odense Teater, i talrige revyer og meget andet, har hun nu aldrig haft for travlt til at være mor	Den tørre, stillestående luft vibrerede af travle biers summen	1
trekant	vinkelsummen i en trekant er 180 °	Ansvaret : for behandlingen er placeret i trekanten patienten-sygeplejersken-lægen, altså meget tæt på den enkelte patient	0
trekant	han har i hele sin karriere bevæget sig i trekanten mellem København, Bruxelles og Paris	Skær dejen i små trekanter	0
tresser	I tresserne vendte holdningen fra det taler vi ikke om! til det må vi absolut tale om	man behøver jo ikke at være tandløs og være uden bid, fordi man er oppe i tresserne	0
treårig	Børnehotellet er et treårigt eksperiment	Af hensyn til familiens treårige Michael begynder TV-aftenen med Fjernsyn for dig	0
trille	Så lod han sin lille vogn trille ned i kældergaragen ved egen kraft	Barbaroux kom trillende ned ad den stejle bakke midt i byen i sin nye Renault 21	1
trille	Sveskerne uden sten hakkes og trilles i lidt af melet	Bakero støder frem fra midtbanen 12 minutter ind i 2. halvleg på en medløbsbold – og triller den følt ind i nettet	1
trille	Der triller sveddråber fra hans pande ned over tindingerne	Efter sangen lo Filip, så tårerne trillede ham ned ad kinderne	1
trille	han så bilen, han påkørte, blive kastet ned i en grøft, trille flere gange rundt og ende på taget	Tolderne må føle, at deres arbejde er delvis meningsløst, når en højtbeskattet vare som bajersk øl frit kan trilles ind i landet	1
trille	lærken svirrer under den blå himmel og opløfter sin trillende røst	Mor snuppede bukserne og rystede dem godt, og ud trillede Petruskas sorte laksko	0
trimester	Gravide mærker igennem sidste del af 2. trimester og i hele 3. trimester bevægelser fra fosteret	På økonomisk fakultet i Amsterdam kom der i første trimester 1995/96 ca. 60 udenlandske studerende	0
trin	de to mænd var på vej op ad trappen. Deres usikre trin fik den skrøbelige trappe til at knage i træværket	Hans trin rungede i den lange stengang	1
trin	Forsigtigt nærmede Johanne sig stigen og satte foden på det nederste trin	Der blev ikke danset bestemte trin, men hver person fandt på sine egne bevægelser til den spillede musik	0
trist	Igen i år blev alle de mange, halvt udsprungne magnoliablomster dræbt af nattefrosten. Et trist syn og en stor skuffelse	Sidder man uvirksom i lænestolen, føler man sig lettere ensom og bliver oftere trist, man tænker hyppigere på, at nu er man blevet gammel	0
triumf	Filmatiseringen af Karen Blixens Den afrikanske farm har fejret store triumfer i biograferne verden over	Moskva festede, da Mikhail Gorbatjov i nat i triumf vendte tilbage til Sovjetunionens hovedstad som præsident	0
trivi	Hvad smudslitteratur, rock, trivi, tegneserier, porno .. gør ved børnene og ved os, afhænger stadig af, hvordan vi bruger det	når nu det er krimier og trivier, folk vil have, hvorfor så have Kierkegård stående ulæst på hylderne i Lille Skensved?	0
tro	Troels er drengen der gik i gymnasiet fuld af selvtillid og med troen på at han en dag ville ende som direktør	Jeg vil se det, før jeg tror det	0
tro	Jeg tror på det, min mor fortalte	man skal ikke tro på alt hvad man hører	1
tro	Britt Nørlem tror på sig selv og sin butik	Han skiftede i Fredericia og troede sig i toget på vej til Kolding, da det pludselig gik op for ham, at toget kørte til København	0
tro	Else kommer ud for voldsomme fristelser, men hun forbliver tro mod sin kæreste	jeg tror, at hun er i København, men jeg kan da få det oplyst	0
tro	Maria troede ikke sine egne øjne	frelse er og bliver stadigvæk et spørgsmål om tro, ikke om gerninger	0
trods	Disciplin og ubønhørlige lydighedsprincipper kan også føre til trods og opsætsighed og had rettet mod samfundet	Bliver hun væk i trods, eller er hun bange for at komme hjem?	1
troldmand	Siddende på gulvet ved sit specielle trommesæt er han ikke så lidt af en troldmand	Dragons, et eventyrspil med riddere, drager og troldmænd	0
tromle	støv i tromlerne .. øger risikoen for en overbremsning	Kampvognene tromler ud fra kasernerne i lange kolonner	0
tromle	Skibet tabte 80 gifttromler i Nordsøen under en brandstorm, og otte af tromlerne ligger altså stadig på havets bund	Når gulvet er færdigt, gås det efter med tromlen endnu en gang	0
trone	Hun bød mig en stol, og tronede selv bag et kæmpemæssigt skrivebord som en anden forhørsdommer	kongerne regerer ikke rigerne fra gyldne troner, men sidder pænt til pynt bag polerede skriveborde	0
trontale	Naturligvis oplæste Frederik VII en trontale, da den grundlovgivende rigsforsamling, der var valgt den 5. oktober 1848, mødtes	Statsministeren har i trontalen inviteret til forhandlinger om nye veje i budgetsamarbejdet	0
trumf	de konservatives trumf .. kan blive de tre midterpartier: CD, radikale og KrF	Stikket vindes af den spiller, der har spillet det højeste kort i den udspillede farve eller benyttet den højeste trumf	0
trup	Den kinesiske trup på 40 personer, Kunju, opfører forestillingen The Woman Warrier	De var 20 mand i truppen, og alle havde fået lovning på mindst én kamp	0
trussel	mange steder udgør den organiserede kriminalitet ligefrem en trussel mod den økonomiske og demokratiske udvikling	I fire amter omkring hovedstaden er trusler om vold så omfattende, at lærerkredse har bedt lærerforeningen om hjælp	0
trust	Med henvisning til antitrustlovgivningen brød domstolene trusten op	Der skal dog ikke betales afgift, hvis fonden/trusten anvender sine midler til almennyttige formål	0
trut	Trods utallige trut i den socialdemokratiske kampagne-trompet er der ikke et regeringsskifte på vej	Maj kyssede moster Berta på munden, og hun stak også trutten frem mod mig og sagde møf	0
tryk	Kunstværket er en gave til Danmarks Naturfredningsforening. Der er lavet 500 originale nummererede og signerede tryk	Mistrøstig .. har to udtalevarianter: én med tryk på første stavelse, én med tryk på anden stavelse	0
trykke	han fik et blødt kys fra hendes små røde læber, som hun et øjeblik trykkede mod hans	Omkring planten trykkes jorden forsigtigt sammen	0
trykke 'til	Han tog fat om hans overarm og trykkede til	Når planten står fast, påfyldes mere jord, som trykkes til	0
trykke 'ud	Bumser må .. ikke trykkes ud, før de er modne	Donorkortet udfyldes med en kuglepen .. og kan trykkes direkte ud af denne pjece	1
trylle	feen tryller .. forkert, så det er Tobias selv, der bliver forvandlet til en papegøje	over hundrede gøglere .. har sat hinanden stævne i Thy for at klovne, trylle og vise artisterier	0
træart	eg, lind, elm, ask og hassel er de almindeligste træarter : i skandinaviske løvskove	De træarter, man især bruger til juletræer, er nordmannsgran og rødgran, mens det til klippegrønt er sølvgran	0
træde	Anne-Lise passer på at hun ikke kommer til at træde på trinnet der knirker på vej op til sit værelse	Jeg trådte ud af elevatoren på anden sal	0
træde	Der bor en edderkop i hjørnet, men jeg kan ikke lide at træde på den	En gang trådte han Thomas over tæerne, lige som han skulle springe op efter bolden	1
træde	Vælgermøderne træder i baggrunden, mens TV-optræden får første prioritet	de positive ting, I har oplevet sammen, vil træde i forgrunden	1
træde 'af	Da jeg begyndte som formand, havde jeg ambitioner om mere kommunal aktivitet. Nu træder jeg snart af fra posten	så fik vi ordre til at træde af, gå derover og vente til vi blev kaldt ind	0
træde 'ind	Bent Henriksen skal træde ind i sin gamle stilling	CD siger nej til at træde ind i KV-regeringen	0
trædesten	EU kan derfor bruges som trædesten i den globale kamp for en mere social retfærdig fordeling og et bedre miljø	Haven bærer præg af asiatisk havekunst med vandløb, vandfald og vanddamme med fisk og trædesten	0
træffe	Det var tydeligt for enhver, at han følte sig truffet, man behøvede ikke engang have læst en bog om kropssignaler	Under det sidste angreb traf Løkken batteri en engelsk barkasse der roedes mod kysten	0
træk	nogle skal betale to gange både over skatten og så ved træk i deres pension	den kamp vandt vi jo faktisk på et helt genialt træk af Leif Mikkelsen	0
træk	Det var trækken gennem huset, der havde smækket døren	Et stort træk af edderfugle suser gennem luften	1
træk	Han satte sig op på cyklen og lod sig langsomt trille forbi ved blæstens seje træk i dynejakken	Skal bilen have træk på forhjulene, eller skal det være en baghjulsskubber?	1
trække	Han trak sig en kop varm chokolade i automaten	Foran automaten er en kø af kunder, der skal trække penge	1
trække	de trak penge på organisationens konto, uden at det øvrige forretningsudvalg var orienteret	Kommunen trækker i de ansattes løn for første sygedag	1
trække	litteraturhistorien var spændende, især når der blev trukket tråde til de skiftende stilarter i arkitektur, musik og andre kunstarter	man trækker nogle kort, og den der kommer nærmest enogtyve har vundet puljen	0
trække	En hvid Opel trak ind til fortovskanten, og tre betjente steg ud	Et spil, parti, foregår ved, at spillerne skiftevis flytter, trækker, en af deres egne brikker	1
trække	Hun havde dårlige venner. Det var dem, der trak hende med	det var godt at stå her og trække frisk, kold luft	0
trække	Mens menneskene holder efterårsferie, går millioner af fugle på vingerne og trækker sydover	Tykke, uldne skybanker trak ind over byen østfra	1
trække	politiet havde set sig nødt til at trække pistoler, da der blev kastet syre og flasker mod dem	da målmanden kastede sig efter bolden .. trak han sig elegant fri af ham og trillede bolden i det tomme målnet	1
trække 'fra	Han lagde sammen og trak fra. Hver gang kom han til det resultat, at der manglede et tusinde kroner	der må aldrig, aldrig mangle en pære i de antikke trappelamper. Sjusket belysning trækker voldsomt fra i regnskabet	0
trække 'op	der lød latter og svup fra ølflasker, som blev trukket op	En abe, der kan trækkes op. Den kan hoppe rundt på gulvet og sige grrr, grrrr	0
trække sig 'tilbage	Folmer Bjerregaard havde, da han trak sig tilbage i 1985, været kirkens organist i 56 år	han har trukket sig tilbage til et afsides værelse for at pleje et anfald af hovedpine	0
trækølle	Lyden af trækøllerne, der ramte trækuglerne, sendte sit ekko ud over vandet	de to udlændinge gik løs på den 25-årige med to trækøller	0
